play_id,title,genre,year_est,decade,year_min,year_max,year_mid,act,scene,speaker,text_raw,text_norm
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,2,ANTONY,"No more light answers . Let our officers Have notice what we purpose . I shall break The cause of our expedience to the Queen And get her leave to part . For not alone The death of Fulvia , with more urgent touches , Do strongly speak to us , but the letters too Of many our contriving friends in Rome Petition us at home . Sextus Pompeius Hath given the dare to Caesar and commands The empire of the sea . Our slippery people , Whose love is never linked to the deserver Till his deserts are past , begin to throw Pompey the Great and all his dignities Upon his son , who — high in name and power , Higher than both in blood and life — stands up For the main soldier ; whose quality , going on , The sides o’ th’ world may danger . Much is breeding Which , like the courser’s hair , hath yet but life And not a serpent’s poison . Say our pleasure , To such whose place is under us , requires Our quick remove from hence .","no more light answers . let our officers have notice what we purpose . i shall break the cause of our expedience to the queen and get her leave to part . for not alone the death of fulvia , with more urgent touches , do strongly speak to us , but the letters too of many our contriving friends in rome petition us at home . sextus pompeius hath given the dare to caesar and commands the empire of the sea . our slippery people , whose love is never linked to the deserver till his deserts are past , begin to throw pompey the great and all his dignities upon his son , who — high in name and power , higher than both in blood and life — stands up for the main soldier ; whose quality , going on , the sides o’ th’ world may danger . much is breeding which , like the courser’s hair , hath yet but life and not a serpent’s poison . say our pleasure , to such whose place is under us , requires our quick remove from hence ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,2,ENOBARBUS,I shall do ’t .,i shall do ’t .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,Where is he ?,where is he ?
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CHARMIAN,I did not see him since .,i did not see him since .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"[STAGE] , to Alexas See where he is , who’s with him , what he does . I did not send you . If you find him sad , Say I am dancing ; if in mirth , report That I am sudden sick . Quick , and return .","[stage] , to alexas see where he is , who’s with him , what he does . i did not send you . if you find him sad , say i am dancing ; if in mirth , report that i am sudden sick . quick , and return ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CHARMIAN,"Madam , methinks , if you did love him dearly , You do not hold the method to enforce The like from him .","madam , methinks , if you did love him dearly , you do not hold the method to enforce the like from him ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,What should I do I do not ?,what should i do i do not ?
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CHARMIAN,In each thing give him way ; cross him in nothing .,in each thing give him way ; cross him in nothing .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,Thou teachest like a fool : the way to lose him .,thou teachest like a fool : the way to lose him .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CHARMIAN,"[STAGE] Enter Antony . Tempt him not so too far . I wish , forbear . In time we hate that which we often fear . But here comes Antony .","[stage] enter antony . tempt him not so too far . i wish , forbear . in time we hate that which we often fear . but here comes antony ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,I am sick and sullen .,i am sick and sullen .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,I am sorry to give breathing to my purpose —,i am sorry to give breathing to my purpose —
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"Help me away , dear Charmian ! I shall fall . It cannot be thus long ; the sides of nature Will not sustain it .","help me away , dear charmian ! i shall fall . it cannot be thus long ; the sides of nature will not sustain it ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"Now , my dearest queen —","now , my dearest queen —"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,Pray you stand farther from me .,pray you stand farther from me .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,What’s the matter ?,what’s the matter ?
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"I know by that same eye there’s some good news . What , says the married woman you may go ? Would she had never given you leave to come . Let her not say ’tis I that keep you here . I have no power upon you . Hers you are .","i know by that same eye there’s some good news . what , says the married woman you may go ? would she had never given you leave to come . let her not say ’tis i that keep you here . i have no power upon you . hers you are ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,The gods best know —,the gods best know —
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"O , never was there queen So mightily betrayed ! Yet at the first I saw the treasons planted .","o , never was there queen so mightily betrayed ! yet at the first i saw the treasons planted ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,Cleopatra —,cleopatra —
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"Why should I think you can be mine , and true — Though you in swearing shake the thronèd gods — Who have been false to Fulvia ? Riotous madness , To be entangled with those mouth-made vows Which break themselves in swearing !","why should i think you can be mine , and true — though you in swearing shake the thronèd gods — who have been false to fulvia ? riotous madness , to be entangled with those mouth-made vows which break themselves in swearing !"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,Most sweet queen —,most sweet queen —
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"Nay , pray you seek no color for your going , But bid farewell and go . When you sued staying , Then was the time for words . No going then ! Eternity was in our lips and eyes , Bliss in our brows’ bent ; none our parts so poor But was a race of heaven . They are so still , Or thou , the greatest soldier of the world , Art turned the greatest liar .","nay , pray you seek no color for your going , but bid farewell and go . when you sued staying , then was the time for words . no going then ! eternity was in our lips and eyes , bliss in our brows’ bent ; none our parts so poor but was a race of heaven . they are so still , or thou , the greatest soldier of the world , art turned the greatest liar ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"How now , lady ?","how now , lady ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,I would I had thy inches . Thou shouldst know There were a heart in Egypt .,i would i had thy inches . thou shouldst know there were a heart in egypt .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"Hear me , queen : The strong necessity of time commands Our services awhile , but my full heart Remains in use with you . Our Italy Shines o’er with civil swords ; Sextus Pompeius Makes his approaches to the port of Rome ; Equality of two domestic powers Breed scrupulous faction ; the hated grown to strength Are newly grown to love ; the condemned Pompey , Rich in his father’s honor , creeps apace Into the hearts of such as have not thrived Upon the present state , whose numbers threaten ; And quietness , grown sick of rest , would purge By any desperate change . My more particular , And that which most with you should safe my going , Is Fulvia’s death .","hear me , queen : the strong necessity of time commands our services awhile , but my full heart remains in use with you . our italy shines o’er with civil swords ; sextus pompeius makes his approaches to the port of rome ; equality of two domestic powers breed scrupulous faction ; the hated grown to strength are newly grown to love ; the condemned pompey , rich in his father’s honor , creeps apace into the hearts of such as have not thrived upon the present state , whose numbers threaten ; and quietness , grown sick of rest , would purge by any desperate change . my more particular , and that which most with you should safe my going , is fulvia’s death ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"Though age from folly could not give me freedom , It does from childishness . Can Fulvia die ?","though age from folly could not give me freedom , it does from childishness . can fulvia die ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"[STAGE] He shows her papers . She’s dead , my queen . Look here , and at thy sovereign leisure read The garboils she awaked ; at the last , best , See when and where she died .","[stage] he shows her papers . she’s dead , my queen . look here , and at thy sovereign leisure read the garboils she awaked ; at the last , best , see when and where she died ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"O , most false love ! Where be the sacred vials thou shouldst fill With sorrowful water ? Now I see , I see , In Fulvia’s death , how mine received shall be .","o , most false love ! where be the sacred vials thou shouldst fill with sorrowful water ? now i see , i see , in fulvia’s death , how mine received shall be ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"Quarrel no more , but be prepared to know The purposes I bear , which are or cease As you shall give th’ advice . By the fire That quickens Nilus’ slime , I go from hence Thy soldier , servant , making peace or war As thou affects .","quarrel no more , but be prepared to know the purposes i bear , which are or cease as you shall give th’ advice . by the fire that quickens nilus’ slime , i go from hence thy soldier , servant , making peace or war as thou affects ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"Cut my lace , Charmian , come ! But let it be ; I am quickly ill and well ; So Antony loves .","cut my lace , charmian , come ! but let it be ; i am quickly ill and well ; so antony loves ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"My precious queen , forbear , And give true evidence to his love , which stands An honorable trial .","my precious queen , forbear , and give true evidence to his love , which stands an honorable trial ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"So Fulvia told me . I prithee turn aside and weep for her , Then bid adieu to me , and say the tears Belong to Egypt . Good now , play one scene Of excellent dissembling , and let it look Like perfect honor .","so fulvia told me . i prithee turn aside and weep for her , then bid adieu to me , and say the tears belong to egypt . good now , play one scene of excellent dissembling , and let it look like perfect honor ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,You’ll heat my blood . No more !,you’ll heat my blood . no more !
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"You can do better yet , but this is meetly .","you can do better yet , but this is meetly ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,Now by my sword —,now by my sword —
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"And target . Still he mends . But this is not the best . Look , prithee , Charmian , How this Herculean Roman does become The carriage of his chafe .","and target . still he mends . but this is not the best . look , prithee , charmian , how this herculean roman does become the carriage of his chafe ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"I’ll leave you , lady .","i’ll leave you , lady ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"Courteous lord , one word . Sir , you and I must part , but that’s not it ; Sir , you and I have loved , but there’s not it ; That you know well . Something it is I would — O , my oblivion is a very Antony , And I am all forgotten .","courteous lord , one word . sir , you and i must part , but that’s not it ; sir , you and i have loved , but there’s not it ; that you know well . something it is i would — o , my oblivion is a very antony , and i am all forgotten ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"But that your Royalty Holds idleness your subject , I should take you For idleness itself .","but that your royalty holds idleness your subject , i should take you for idleness itself ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,CLEOPATRA,"’Tis sweating labor To bear such idleness so near the heart As Cleopatra this . But , sir , forgive me , Since my becomings kill me when they do not Eye well to you . Your honor calls you hence ; Therefore be deaf to my unpitied folly , And all the gods go with you . Upon your sword Sit laurel victory , and smooth success Be strewed before your feet .","’tis sweating labor to bear such idleness so near the heart as cleopatra this . but , sir , forgive me , since my becomings kill me when they do not eye well to you . your honor calls you hence ; therefore be deaf to my unpitied folly , and all the gods go with you . upon your sword sit laurel victory , and smooth success be strewed before your feet ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,3,ANTONY,"Let us go . Come . Our separation so abides and flies That thou , residing here , goes yet with me , And I , hence fleeting , here remain with thee . Away !","let us go . come . our separation so abides and flies that thou , residing here , goes yet with me , and i , hence fleeting , here remain with thee . away !"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,CAESAR,"You may see , Lepidus , and henceforth know , It is not Caesar’s natural vice to hate Our great competitor . From Alexandria This is the news : he fishes , drinks , and wastes The lamps of night in revel , is not more manlike Than Cleopatra , nor the queen of Ptolemy More womanly than he ; hardly gave audience , or Vouchsafed to think he had partners . You shall find there A man who is th’ abstract of all faults That all men follow .","you may see , lepidus , and henceforth know , it is not caesar’s natural vice to hate our great competitor . from alexandria this is the news : he fishes , drinks , and wastes the lamps of night in revel , is not more manlike than cleopatra , nor the queen of ptolemy more womanly than he ; hardly gave audience , or vouchsafed to think he had partners . you shall find there a man who is th’ abstract of all faults that all men follow ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,LEPIDUS,"I must not think there are Evils enough to darken all his goodness . His faults in him seem as the spots of heaven , More fiery by night’s blackness , hereditary Rather than purchased , what he cannot change Than what he chooses .","i must not think there are evils enough to darken all his goodness . his faults in him seem as the spots of heaven , more fiery by night’s blackness , hereditary rather than purchased , what he cannot change than what he chooses ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,CAESAR,"You are too indulgent . Let’s grant it is not Amiss to tumble on the bed of Ptolemy , To give a kingdom for a mirth , to sit And keep the turn of tippling with a slave , To reel the streets at noon and stand the buffet With knaves that smells of sweat . Say this becomes him — As his composure must be rare indeed Whom these things cannot blemish — yet must Antony No way excuse his foils when we do bear So great weight in his lightness . If he filled His vacancy with his voluptuousness , Full surfeits and the dryness of his bones Call on him for ’t . But to confound such time That drums him from his sport and speaks as loud As his own state and ours , ’tis to be chid As we rate boys who , being mature in knowledge , Pawn their experience to their present pleasure And so rebel to judgment .","you are too indulgent . let’s grant it is not amiss to tumble on the bed of ptolemy , to give a kingdom for a mirth , to sit and keep the turn of tippling with a slave , to reel the streets at noon and stand the buffet with knaves that smells of sweat . say this becomes him — as his composure must be rare indeed whom these things cannot blemish — yet must antony no way excuse his foils when we do bear so great weight in his lightness . if he filled his vacancy with his voluptuousness , full surfeits and the dryness of his bones call on him for ’t . but to confound such time that drums him from his sport and speaks as loud as his own state and ours , ’tis to be chid as we rate boys who , being mature in knowledge , pawn their experience to their present pleasure and so rebel to judgment ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,LEPIDUS,Here’s more news .,here’s more news .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,MESSENGER,"Thy biddings have been done , and every hour , Most noble Caesar , shalt thou have report How ’tis abroad . Pompey is strong at sea , And it appears he is beloved of those That only have feared Caesar . To the ports The discontents repair , and men’s reports Give him much wronged .","thy biddings have been done , and every hour , most noble caesar , shalt thou have report how ’tis abroad . pompey is strong at sea , and it appears he is beloved of those that only have feared caesar . to the ports the discontents repair , and men’s reports give him much wronged ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,CAESAR,"I should have known no less . It hath been taught us from the primal state That he which is was wished until he were , And the ebbed man , ne’er loved till ne’er worth love , Comes feared by being lacked . This common body , Like to a vagabond flag upon the stream , Goes to and back , lackeying the varying tide To rot itself with motion .","i should have known no less . it hath been taught us from the primal state that he which is was wished until he were , and the ebbed man , ne’er loved till ne’er worth love , comes feared by being lacked . this common body , like to a vagabond flag upon the stream , goes to and back , lackeying the varying tide to rot itself with motion ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,SECOND MESSENGER,"Caesar , I bring thee word Menecrates and Menas , famous pirates , Makes the sea serve them , which they ear and wound With keels of every kind . Many hot inroads They make in Italy — the borders maritime Lack blood to think on ’t — and flush youth revolt . No vessel can peep forth but ’tis as soon Taken as seen , for Pompey’s name strikes more Than could his war resisted .","caesar , i bring thee word menecrates and menas , famous pirates , makes the sea serve them , which they ear and wound with keels of every kind . many hot inroads they make in italy — the borders maritime lack blood to think on ’t — and flush youth revolt . no vessel can peep forth but ’tis as soon taken as seen , for pompey’s name strikes more than could his war resisted ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,CAESAR,"Antony , Leave thy lascivious wassails . When thou once Was beaten from Modena , where thou slew’st Hirsius and Pansa , consuls , at thy heel Did famine follow , whom thou fought’st against , Though daintily brought up , with patience more Than savages could suffer . Thou didst drink The stale of horses and the gilded puddle Which beasts would cough at . Thy palate then did deign The roughest berry on the rudest hedge . Yea , like the stag when snow the pasture sheets , The barks of trees thou browsèd . On the Alps It is reported thou didst eat strange flesh Which some did die to look on . And all this — It wounds thine honor that I speak it now — Was borne so like a soldier that thy cheek So much as lanked not .","antony , leave thy lascivious wassails . when thou once was beaten from modena , where thou slew’st hirsius and pansa , consuls , at thy heel did famine follow , whom thou fought’st against , though daintily brought up , with patience more than savages could suffer . thou didst drink the stale of horses and the gilded puddle which beasts would cough at . thy palate then did deign the roughest berry on the rudest hedge . yea , like the stag when snow the pasture sheets , the barks of trees thou browsèd . on the alps it is reported thou didst eat strange flesh which some did die to look on . and all this — it wounds thine honor that i speak it now — was borne so like a soldier that thy cheek so much as lanked not ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,LEPIDUS,’Tis pity of him .,’tis pity of him .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,CAESAR,"Let his shames quickly Drive him to Rome . ’Tis time we twain Did show ourselves i’ th’ field , and to that end Assemble we immediate council . Pompey Thrives in our idleness .","let his shames quickly drive him to rome . ’tis time we twain did show ourselves i’ th’ field , and to that end assemble we immediate council . pompey thrives in our idleness ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,LEPIDUS,"Tomorrow , Caesar , I shall be furnished to inform you rightly Both what by sea and land I can be able To front this present time .","tomorrow , caesar , i shall be furnished to inform you rightly both what by sea and land i can be able to front this present time ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,CAESAR,"Till which encounter , It is my business too . Farewell .","till which encounter , it is my business too . farewell ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,LEPIDUS,"Farewell , my lord . What you shall know meantime Of stirs abroad , I shall beseech you , sir , To let me be partaker .","farewell , my lord . what you shall know meantime of stirs abroad , i shall beseech you , sir , to let me be partaker ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,4,CAESAR,"Doubt not , sir . I knew it for my bond .","doubt not , sir . i knew it for my bond ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,Charmian !,charmian !
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CHARMIAN,Madam ?,madam ?
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"Ha , ha ! Give me to drink mandragora .","ha , ha ! give me to drink mandragora ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CHARMIAN,"Why , madam ?","why , madam ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,That I might sleep out this great gap of time My Antony is away .,that i might sleep out this great gap of time my antony is away .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CHARMIAN,You think of him too much .,you think of him too much .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"O , ’tis treason !","o , ’tis treason !"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CHARMIAN,"Madam , I trust not so .","madam , i trust not so ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"Thou , eunuch Mardian !","thou , eunuch mardian !"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,MARDIAN,What’s your Highness’ pleasure ?,what’s your highness’ pleasure ?
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"Not now to hear thee sing . I take no pleasure In aught an eunuch has . ’Tis well for thee That , being unseminared , thy freer thoughts May not fly forth of Egypt . Hast thou affections ?","not now to hear thee sing . i take no pleasure in aught an eunuch has . ’tis well for thee that , being unseminared , thy freer thoughts may not fly forth of egypt . hast thou affections ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,MARDIAN,"Yes , gracious madam .","yes , gracious madam ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,Indeed ?,indeed ?
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,MARDIAN,"Not in deed , madam , for I can do nothing But what indeed is honest to be done . Yet have I fierce affections , and think What Venus did with Mars .","not in deed , madam , for i can do nothing but what indeed is honest to be done . yet have i fierce affections , and think what venus did with mars ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"O , Charmian , Where think’st thou he is now ? Stands he , or sits he ? Or does he walk ? Or is he on his horse ? O happy horse , to bear the weight of Antony ! Do bravely , horse , for wot’st thou whom thou mov’st ? The demi-Atlas of this Earth , the arm And burgonet of men . He’s speaking now , Or murmuring “ Where’s my serpent of old Nile ? ” For so he calls me . Now I feed myself With most delicious poison . Think on me That am with Phoebus’ amorous pinches black , And wrinkled deep in time ? Broad-fronted Caesar , When thou wast here above the ground , I was A morsel for a monarch . And great Pompey Would stand and make his eyes grow in my brow ; There would he anchor his aspect , and die With looking on his life .","o , charmian , where think’st thou he is now ? stands he , or sits he ? or does he walk ? or is he on his horse ? o happy horse , to bear the weight of antony ! do bravely , horse , for wot’st thou whom thou mov’st ? the demi-atlas of this earth , the arm and burgonet of men . he’s speaking now , or murmuring “ where’s my serpent of old nile ? ” for so he calls me . now i feed myself with most delicious poison . think on me that am with phoebus’ amorous pinches black , and wrinkled deep in time ? broad-fronted caesar , when thou wast here above the ground , i was a morsel for a monarch . and great pompey would stand and make his eyes grow in my brow ; there would he anchor his aspect , and die with looking on his life ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,ALEXAS,"Sovereign of Egypt , hail !","sovereign of egypt , hail !"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"How much unlike art thou Mark Antony ! Yet coming from him , that great med’cine hath With his tinct gilded thee . How goes it with my brave Mark Antony ?","how much unlike art thou mark antony ! yet coming from him , that great med’cine hath with his tinct gilded thee . how goes it with my brave mark antony ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,ALEXAS,"Last thing he did , dear queen , He kissed — the last of many doubled kisses — This orient pearl . His speech sticks in my heart .","last thing he did , dear queen , he kissed — the last of many doubled kisses — this orient pearl . his speech sticks in my heart ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,Mine ear must pluck it thence .,mine ear must pluck it thence .
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,ALEXAS,"“ Good friend , ” quoth he , “ Say the firm Roman to great Egypt sends This treasure of an oyster ; at whose foot , To mend the petty present , I will piece Her opulent throne with kingdoms . All the East , Say thou , shall call her mistress . ” So he nodded And soberly did mount an arm-gaunt steed , Who neighed so high that what I would have spoke Was beastly dumbed by him .","“ good friend , ” quoth he , “ say the firm roman to great egypt sends this treasure of an oyster ; at whose foot , to mend the petty present , i will piece her opulent throne with kingdoms . all the east , say thou , shall call her mistress . ” so he nodded and soberly did mount an arm-gaunt steed , who neighed so high that what i would have spoke was beastly dumbed by him ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"What , was he sad , or merry ?","what , was he sad , or merry ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,ALEXAS,"Like to the time o’ th’ year between th’ extremes Of hot and cold , he was nor sad nor merry .","like to the time o’ th’ year between th’ extremes of hot and cold , he was nor sad nor merry ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"O , well-divided disposition ! — Note him , Note him , good Charmian , ’tis the man ! But note him : He was not sad , for he would shine on those That make their looks by his ; he was not merry , Which seemed to tell them his remembrance lay In Egypt with his joy ; but between both . O , heavenly mingle ! — Be’st thou sad or merry , The violence of either thee becomes , So does it no man’s else . — Met’st thou my posts ?","o , well-divided disposition ! — note him , note him , good charmian , ’tis the man ! but note him : he was not sad , for he would shine on those that make their looks by his ; he was not merry , which seemed to tell them his remembrance lay in egypt with his joy ; but between both . o , heavenly mingle ! — be’st thou sad or merry , the violence of either thee becomes , so does it no man’s else . — met’st thou my posts ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,ALEXAS,"Ay , madam , twenty several messengers . Why do you send so thick ?","ay , madam , twenty several messengers . why do you send so thick ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"Who’s born that day When I forget to send to Antony Shall die a beggar . — Ink and paper , Charmian . — Welcome , my good Alexas . — Did I , Charmian , Ever love Caesar so ?","who’s born that day when i forget to send to antony shall die a beggar . — ink and paper , charmian . — welcome , my good alexas . — did i , charmian , ever love caesar so ?"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CHARMIAN,"O , that brave Caesar !","o , that brave caesar !"
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,Be choked with such another emphasis ! Say “ the brave Antony . ”,be choked with such another emphasis ! say “ the brave antony . ”
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CHARMIAN,The valiant Caesar !,the valiant caesar !
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"By Isis , I will give thee bloody teeth If thou with Caesar paragon again My man of men .","by isis , i will give thee bloody teeth if thou with caesar paragon again my man of men ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CHARMIAN,"By your most gracious pardon , I sing but after you .","by your most gracious pardon , i sing but after you ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,1,5,CLEOPATRA,"My salad days , When I was green in judgment , cold in blood , To say as I said then . But come , away , Get me ink and paper . He shall have every day a several greeting , Or I’ll unpeople Egypt .","my salad days , when i was green in judgment , cold in blood , to say as i said then . but come , away , get me ink and paper . he shall have every day a several greeting , or i’ll unpeople egypt ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,2,1,POMPEY,"If the great gods be just , they shall assist The deeds of justest men .","if the great gods be just , they shall assist the deeds of justest men ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,2,1,MENAS,"Know , worthy Pompey , That what they do delay they not deny .","know , worthy pompey , that what they do delay they not deny ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,2,1,POMPEY,"Whiles we are suitors to their throne , decays The thing we sue for .","whiles we are suitors to their throne , decays the thing we sue for ."
Ant,Antony and Cleopatra,Tragedy,1606,1600,1606,1606,1606,2,1,MENAS,"We , ignorant of ourselves , Beg often our own harms , which the wise powers Deny us for our good ; so find we profit By losing of our prayers .","we , ignorant of ourselves , beg often our own harms , which the wise powers deny us for our good ; so find we profit by losing of our prayers ."
